dataset	rel	depth_min	depth_max	depth_mean	valid_ratio
DDAD	DDAD/val/001196/CAMERA_01/depth.png	5.137782	218.932846	30.626642	0.0097
DDAD	DDAD/val/001200/CAMERA_01/depth.png	5.229219	234.287033	47.057152	0.0091
DDAD	DDAD/val/001201/CAMERA_06/depth.png	3.922700	211.310699	23.926104	0.0219
DDAD	DDAD/val/001205/CAMERA_05/depth.png	4.603018	173.495819	24.970263	0.0208
DDAD	DDAD/val/001206/CAMERA_01/depth.png	5.271769	234.570923	45.847198	0.0091
DDAD	DDAD/val/001213/CAMERA_09/depth.png	5.872189	229.893387	33.433418	0.0137
DDAD	DDAD/val/001214/CAMERA_06/depth.png	3.981670	193.339355	24.626801	0.0214
DDAD	DDAD/val/001222/CAMERA_05/depth.png	4.621289	196.851166	24.666918	0.0214
DDAD	DDAD/val/001222/CAMERA_09/depth.png	6.030444	235.814331	35.490044	0.0142
DDAD	DDAD/val/001230/CAMERA_06/depth.png	4.096591	193.607803	29.293543	0.0200
DDAD	DDAD/val/001231/CAMERA_05/depth.png	4.601964	201.427063	25.229836	0.0212
DDAD	DDAD/val/001236/CAMERA_05/depth.png	4.428186	196.244064	25.337278	0.0219
DDAD	DDAD/val/001236/CAMERA_09/depth.png	5.963843	215.591583	33.504162	0.0151
DDAD	DDAD/val/001244/CAMERA_05/depth.png	4.332829	180.616440	26.449306	0.0199
DDAD	DDAD/val/001248/CAMERA_06/depth.png	4.264081	161.560593	28.404739	0.0195
DDAD	DDAD/val/001249/CAMERA_05/depth.png	4.193194	179.725647	27.533340	0.0210
DDAD	DDAD/val/001250/CAMERA_01/depth.png	5.153244	232.873383	39.703632	0.0099
DDAD	DDAD/val/001262/CAMERA_05/depth.png	4.044116	172.068466	28.318710	0.0217
DDAD	DDAD/val/001267/CAMERA_09/depth.png	5.710214	228.112961	33.455105	0.0162
DDAD	DDAD/val/001274/CAMERA_05/depth.png	3.940274	155.061554	26.166758	0.0216
DDAD	DDAD/val/001275/CAMERA_05/depth.png	3.839670	154.366577	25.712751	0.0213
DDAD	DDAD/val/001277/CAMERA_06/depth.png	4.281868	132.611420	28.084620	0.0225
DDAD	DDAD/val/001278/CAMERA_06/depth.png	4.258149	169.160904	27.603939	0.0228
DDAD	DDAD/val/001289/CAMERA_09/depth.png	5.679561	232.018600	35.890518	0.0152
DDAD	DDAD/val/001292/CAMERA_05/depth.png	3.962925	139.195557	26.829372	0.0207
DDAD	DDAD/val/001294/CAMERA_05/depth.png	3.999980	154.596008	26.073914	0.0207
DDAD	DDAD/val/001298/CAMERA_09/depth.png	5.590736	234.304459	35.315632	0.0151
DDAD	DDAD/val/001302/CAMERA_06/depth.png	3.218635	60.429447	8.089584	0.0225
DDAD	DDAD/val/001318/CAMERA_09/depth.png	5.106087	231.722916	25.183203	0.0166
DDAD	DDAD/val/001321/CAMERA_01/depth.png	5.053123	236.168091	34.276405	0.0095
DDAD	DDAD/val/001321/CAMERA_05/depth.png	3.893115	177.840012	25.301872	0.0233
DDAD	DDAD/val/001325/CAMERA_06/depth.png	3.607324	45.088749	8.927533	0.0233
DDAD	DDAD/val/001327/CAMERA_06/depth.png	3.568918	44.745777	9.061068	0.0234
DDAD	DDAD/val/001336/CAMERA_06/depth.png	3.604105	37.627445	9.820821	0.0223
DDAD	DDAD/val/001341/CAMERA_06/depth.png	3.706659	44.095833	10.134748	0.0236
DDAD	DDAD/val/001344/CAMERA_09/depth.png	6.279072	228.932816	35.979637	0.0163
DDAD	DDAD/val/001345/CAMERA_01/depth.png	5.066090	221.135437	33.362236	0.0097
DDAD	DDAD/val/001348/CAMERA_05/depth.png	3.928746	190.769470	28.676334	0.0219
DDAD	DDAD/val/001353/CAMERA_05/depth.png	3.875721	208.714691	29.548441	0.0240
DDAD	DDAD/val/001370/CAMERA_09/depth.png	5.735938	214.872040	30.142382	0.0173
DDAD	DDAD/val/001373/CAMERA_09/depth.png	5.764798	225.457672	29.612417	0.0176
DDAD	DDAD/val/001374/CAMERA_05/depth.png	3.870654	221.185852	20.590227	0.0256
DDAD	DDAD/val/001379/CAMERA_01/depth.png	5.146975	230.339310	34.911091	0.0090
DDAD	DDAD/val/001382/CAMERA_05/depth.png	3.907524	145.025665	20.004736	0.0253
DDAD	DDAD/val/001389/CAMERA_01/depth.png	5.125553	223.324371	35.831497	0.0093
DDAD	DDAD/val/001392/CAMERA_06/depth.png	3.255808	220.863815	20.336842	0.0209
DDAD	DDAD/val/001393/CAMERA_09/depth.png	6.710866	217.796799	28.440670	0.0185
DDAD	DDAD/val/001397/CAMERA_06/depth.png	3.345834	236.088776	19.280998	0.0216
DDAD	DDAD/val/001399/CAMERA_01/depth.png	5.190789	218.370941	37.082932	0.0094
DDAD	DDAD/val/001400/CAMERA_06/depth.png	3.202171	236.186768	18.647139	0.0215
DDAD	DDAD/val/001407/CAMERA_01/depth.png	5.097651	209.100189	36.677090	0.0093
DDAD	DDAD/val/001420/CAMERA_06/depth.png	3.265646	178.941071	19.652107	0.0231
DDAD	DDAD/val/001428/CAMERA_05/depth.png	3.915502	161.382050	21.480330	0.0247
DDAD	DDAD/val/001434/CAMERA_01/depth.png	5.118974	220.779587	41.346947	0.0085
DDAD	DDAD/val/001435/CAMERA_05/depth.png	3.933075	170.273087	11.549828	0.0254
DDAD	DDAD/val/001437/CAMERA_05/depth.png	3.962522	179.934814	16.991587	0.0241
DDAD	DDAD/val/001443/CAMERA_05/depth.png	3.966171	176.316910	22.790928	0.0229
DDAD	DDAD/val/001459/CAMERA_06/depth.png	4.069885	227.395279	32.214970	0.0197
DDAD	DDAD/val/001461/CAMERA_05/depth.png	3.972244	202.315704	25.622129	0.0211
DDAD	DDAD/val/001465/CAMERA_01/depth.png	5.254280	225.360626	37.947079	0.0090
DDAD	DDAD/val/001471/CAMERA_09/depth.png	4.931061	234.075165	41.066502	0.0168
DDAD	DDAD/val/001473/CAMERA_06/depth.png	3.913834	210.749481	26.732737	0.0209
DDAD	DDAD/val/001474/CAMERA_09/depth.png	4.581521	236.618469	39.056854	0.0167
DDAD	DDAD/val/001480/CAMERA_01/depth.png	5.074398	230.462082	34.780754	0.0096
DDAD	DDAD/val/001488/CAMERA_01/depth.png	4.948684	227.842621	34.911922	0.0094
DDAD	DDAD/val/001491/CAMERA_06/depth.png	4.032785	191.595154	25.068422	0.0207
DDAD	DDAD/val/001497/CAMERA_09/depth.png	6.842484	234.850327	31.590029	0.0180
DDAD	DDAD/val/001500/CAMERA_06/depth.png	4.158404	185.206512	21.044367	0.0225
DDAD	DDAD/val/001501/CAMERA_05/depth.png	3.838168	186.091904	25.932526	0.0214
DDAD	DDAD/val/001502/CAMERA_01/depth.png	4.814101	222.155991	27.449020	0.0101
DDAD	DDAD/val/001506/CAMERA_01/depth.png	5.003372	222.293915	32.110916	0.0094
DDAD	DDAD/val/001509/CAMERA_06/depth.png	3.865013	155.063278	23.262506	0.0203
DDAD	DDAD/val/001512/CAMERA_06/depth.png	1.993485	106.714149	21.567562	0.0204
DDAD	DDAD/val/001514/CAMERA_06/depth.png	2.613141	108.297714	21.198597	0.0202
DDAD	DDAD/val/001515/CAMERA_05/depth.png	3.684444	171.340469	23.712046	0.0241
DDAD	DDAD/val/001518/CAMERA_06/depth.png	3.350434	140.685410	19.923986	0.0217
DDAD	DDAD/val/001520/CAMERA_06/depth.png	3.327452	154.132843	18.704203	0.0219
DDAD	DDAD/val/001525/CAMERA_01/depth.png	4.960746	230.119598	34.609749	0.0090
DDAD	DDAD/val/001529/CAMERA_05/depth.png	3.663707	229.840149	23.795788	0.0226
DDAD	DDAD/val/001531/CAMERA_09/depth.png	5.803422	232.577789	40.525982	0.0143
DDAD	DDAD/val/001534/CAMERA_01/depth.png	4.900853	232.345261	35.739529	0.0088
DDAD	DDAD/val/001542/CAMERA_06/depth.png	3.394060	62.488098	12.554167	0.0249
DDAD	DDAD/val/001545/CAMERA_01/depth.png	4.875224	228.920227	35.321529	0.0088
DDAD	DDAD/val/001550/CAMERA_05/depth.png	4.130388	176.051895	18.940239	0.0195
DDAD	DDAD/val/001552/CAMERA_01/depth.png	5.030169	232.165009	34.297291	0.0092
DDAD	DDAD/val/001552/CAMERA_09/depth.png	5.585722	197.344650	25.048008	0.0146
DDAD	DDAD/val/001559/CAMERA_01/depth.png	5.046744	226.022903	34.060970	0.0099
DDAD	DDAD/val/001561/CAMERA_05/depth.png	4.143410	177.189804	23.413696	0.0204
DDAD	DDAD/val/001563/CAMERA_01/depth.png	5.051732	234.581390	35.309425	0.0088
DDAD	DDAD/val/001564/CAMERA_01/depth.png	5.042146	234.710617	33.678356	0.0096
DDAD	DDAD/val/001565/CAMERA_01/depth.png	5.027486	233.001038	33.757320	0.0095
DDAD	DDAD/val/001568/CAMERA_01/depth.png	5.005476	231.216537	32.340984	0.0098
DDAD	DDAD/val/001568/CAMERA_05/depth.png	4.324424	206.785309	24.595459	0.0210
DDAD	DDAD/val/001577/CAMERA_05/depth.png	4.414270	180.973465	25.215532	0.0211
DDAD	DDAD/val/001578/CAMERA_06/depth.png	3.669681	155.842209	19.396917	0.0226
DDAD	DDAD/val/001582/CAMERA_05/depth.png	4.430075	184.359924	26.561991	0.0210
DDAD	DDAD/val/001582/CAMERA_06/depth.png	3.818636	139.700134	19.289076	0.0227
DDAD	DDAD/val/001589/CAMERA_05/depth.png	4.428813	181.489777	26.972946	0.0211
DDAD	DDAD/val/001596/CAMERA_09/depth.png	6.147448	233.092651	28.944151	0.0168
DDAD	DDAD/val/001598/CAMERA_06/depth.png	4.068331	133.116867	17.861401	0.0220
DDAD	DDAD/val/001607/CAMERA_09/depth.png	6.173232	216.979065	31.584278	0.0178
DDAD	DDAD/val/001609/CAMERA_06/depth.png	3.687020	154.055603	18.138018	0.0213
DDAD	DDAD/val/001614/CAMERA_05/depth.png	3.350107	182.129028	18.475275	0.0193
DDAD	DDAD/val/001618/CAMERA_05/depth.png	4.133681	173.547821	23.492643	0.0205
DDAD	DDAD/val/001623/CAMERA_05/depth.png	4.442739	173.327774	24.990133	0.0207
DDAD	DDAD/val/001625/CAMERA_09/depth.png	5.719852	204.699265	31.700161	0.0133
DDAD	DDAD/val/001627/CAMERA_01/depth.png	5.019891	229.516495	28.444624	0.0095
DDAD	DDAD/val/001630/CAMERA_05/depth.png	4.429647	179.384903	26.218575	0.0200
DDAD	DDAD/val/001631/CAMERA_06/depth.png	4.052591	158.894653	19.316822	0.0217
DDAD	DDAD/val/001632/CAMERA_01/depth.png	5.016317	235.158951	27.998024	0.0095
DDAD	DDAD/val/001637/CAMERA_09/depth.png	6.148739	227.021225	31.152025	0.0158
DDAD	DDAD/val/001638/CAMERA_01/depth.png	5.015237	226.400909	28.456463	0.0094
DDAD	DDAD/val/001651/CAMERA_09/depth.png	5.917293	209.757263	30.878395	0.0159
DDAD	DDAD/val/001654/CAMERA_06/depth.png	4.115752	135.447464	16.352211	0.0216
DDAD	DDAD/val/001669/CAMERA_06/depth.png	4.198966	102.470963	18.720280	0.0238
DDAD	DDAD/val/001674/CAMERA_09/depth.png	5.670632	232.168060	30.292721	0.0160
DDAD	DDAD/val/001678/CAMERA_09/depth.png	6.084055	222.602844	31.335808	0.0172
DDAD	DDAD/val/001682/CAMERA_09/depth.png	5.946757	224.945221	31.693274	0.0181
DDAD	DDAD/val/001686/CAMERA_05/depth.png	4.436385	124.961449	19.523371	0.0229
DDAD	DDAD/val/001687/CAMERA_09/depth.png	5.843412	231.678101	32.453865	0.0176
DDAD	DDAD/val/001691/CAMERA_05/depth.png	3.974277	131.391861	17.913555	0.0230
DDAD	DDAD/val/001700/CAMERA_05/depth.png	3.891983	142.679276	18.884390	0.0234
DDAD	DDAD/val/001701/CAMERA_09/depth.png	5.754572	233.350845	36.967793	0.0148
DDAD	DDAD/val/001702/CAMERA_09/depth.png	5.795589	231.590927	35.555550	0.0146
DDAD	DDAD/val/001703/CAMERA_09/depth.png	5.728952	233.032837	34.206245	0.0140
DDAD	DDAD/val/001704/CAMERA_01/depth.png	5.058038	226.606964	31.541897	0.0103
DDAD	DDAD/val/001705/CAMERA_05/depth.png	3.678421	138.612549	20.915524	0.0231
DDAD	DDAD/val/001708/CAMERA_01/depth.png	4.919287	231.836365	30.177660	0.0105
DDAD	DDAD/val/001719/CAMERA_05/depth.png	2.968689	222.398132	19.516741	0.0214
DDAD	DDAD/val/001720/CAMERA_05/depth.png	2.952513	121.281975	18.028507	0.0254
DDAD	DDAD/val/001726/CAMERA_09/depth.png	3.969398	230.698532	27.697201	0.0168
DDAD	DDAD/val/001727/CAMERA_06/depth.png	4.051500	92.091560	12.853317	0.0275
DDAD	DDAD/val/001732/CAMERA_05/depth.png	2.368248	116.318428	19.233625	0.0229
DDAD	DDAD/val/001733/CAMERA_01/depth.png	5.010541	236.375015	28.754995	0.0106
DDAD	DDAD/val/001735/CAMERA_06/depth.png	3.734253	91.847244	12.898848	0.0251
DDAD	DDAD/val/001741/CAMERA_01/depth.png	4.637127	235.250488	26.718016	0.0105
DDAD	DDAD/val/001745/CAMERA_06/depth.png	4.150739	72.851562	14.013178	0.0263
DDAD	DDAD/val/001755/CAMERA_06/depth.png	3.788566	205.718658	21.532993	0.0210
DDAD	DDAD/val/001757/CAMERA_05/depth.png	4.018408	137.134644	22.869680	0.0224
DDAD	DDAD/val/001768/CAMERA_05/depth.png	4.056599	112.831375	19.478901	0.0232
DDAD	DDAD/val/001768/CAMERA_06/depth.png	3.733414	183.907028	15.993713	0.0262
DDAD	DDAD/val/001776/CAMERA_09/depth.png	6.521087	209.014923	37.600056	0.0199
DDAD	DDAD/val/001782/CAMERA_05/depth.png	4.040965	71.939377	10.561335	0.0212
DDAD	DDAD/val/001784/CAMERA_05/depth.png	3.850718	77.066154	8.725288	0.0246
DDAD	DDAD/val/001802/CAMERA_05/depth.png	2.271160	56.135715	13.205060	0.0240
DDAD	DDAD/val/001815/CAMERA_01/depth.png	4.990452	118.443062	27.459839	0.0105
DDAD	DDAD/val/001815/CAMERA_09/depth.png	5.567623	173.844528	27.230917	0.0158
DDAD	DDAD/val/001817/CAMERA_05/depth.png	3.824800	45.930370	14.595283	0.0257
DDAD	DDAD/val/001823/CAMERA_09/depth.png	5.415511	167.051880	26.606739	0.0172
DDAD	DDAD/val/001834/CAMERA_05/depth.png	3.765677	50.844917	13.785782	0.0262
DDAD	DDAD/val/001838/CAMERA_01/depth.png	4.966147	154.693192	27.239319	0.0103
DDAD	DDAD/val/001839/CAMERA_06/depth.png	3.889520	188.280930	14.589614	0.0213
DDAD	DDAD/val/001848/CAMERA_05/depth.png	3.808977	55.335297	12.777032	0.0264
DDAD	DDAD/val/001849/CAMERA_09/depth.png	6.274766	196.361740	29.521822	0.0200
DDAD	DDAD/val/001853/CAMERA_05/depth.png	2.938168	197.212860	18.585972	0.0213
DDAD	DDAD/val/001865/CAMERA_01/depth.png	3.282827	234.617096	25.618357	0.0092
DDAD	DDAD/val/001867/CAMERA_05/depth.png	1.800301	160.356369	20.290844	0.0211
DDAD	DDAD/val/001868/CAMERA_06/depth.png	1.709867	101.103508	19.192032	0.0249
DDAD	DDAD/val/001879/CAMERA_05/depth.png	2.939981	170.127289	20.740362	0.0219
DDAD	DDAD/val/001881/CAMERA_01/depth.png	4.139231	220.019272	34.456512	0.0091
DDAD	DDAD/val/001886/CAMERA_01/depth.png	4.302171	236.525085	35.172035	0.0091
DDAD	DDAD/val/001888/CAMERA_05/depth.png	3.085670	169.468918	22.626337	0.0223
DDAD	DDAD/val/001892/CAMERA_01/depth.png	4.424983	232.853577	33.122215	0.0092
DDAD	DDAD/val/001892/CAMERA_06/depth.png	3.815224	225.615417	17.769533	0.0261
DDAD	DDAD/val/001892/CAMERA_09/depth.png	5.198086	229.482681	36.804047	0.0159
DDAD	DDAD/val/001893/CAMERA_09/depth.png	5.255895	230.694855	35.816040	0.0165
DDAD	DDAD/val/001897/CAMERA_06/depth.png	3.860316	231.403076	18.529673	0.0265
DDAD	DDAD/val/001903/CAMERA_01/depth.png	4.886740	155.120087	30.871679	0.0108
DDAD	DDAD/val/001907/CAMERA_01/depth.png	4.834908	159.781631	29.971884	0.0107
DDAD	DDAD/val/001911/CAMERA_05/depth.png	3.756201	132.646011	16.447222	0.0252
DDAD	DDAD/val/001911/CAMERA_06/depth.png	3.466530	67.373085	16.280508	0.0238
DDAD	DDAD/val/001912/CAMERA_05/depth.png	3.758923	128.498428	16.344994	0.0249
DDAD	DDAD/val/001913/CAMERA_05/depth.png	3.766383	128.333878	16.196020	0.0241
DDAD	DDAD/val/001930/CAMERA_06/depth.png	3.561231	65.279343	20.762873	0.0235
DDAD	DDAD/val/001931/CAMERA_09/depth.png	6.360385	190.956512	24.722010	0.0164
DDAD	DDAD/val/001934/CAMERA_09/depth.png	6.426722	191.889160	24.018314	0.0176
DDAD	DDAD/val/001944/CAMERA_06/depth.png	3.676716	68.930107	20.474855	0.0236
DDAD	DDAD/val/001947/CAMERA_01/depth.png	4.994578	178.215317	29.320257	0.0111
DDAD	DDAD/val/001950/CAMERA_05/depth.png	3.785382	140.542908	15.683717	0.0240
DDAD	DDAD/val/001951/CAMERA_05/depth.png	3.793202	136.073517	15.168599	0.0237
DDAD	DDAD/val/001952/CAMERA_01/depth.png	5.023823	178.763474	30.876389	0.0108
DDAD	DDAD/val/001953/CAMERA_06/depth.png	3.678987	79.163200	20.826460	0.0236
DDAD	DDAD/val/001953/CAMERA_09/depth.png	6.430917	192.020752	24.045509	0.0179
DDAD	DDAD/val/001954/CAMERA_09/depth.png	6.419312	207.913406	23.852303	0.0180
DDAD	DDAD/val/001957/CAMERA_06/depth.png	3.672236	68.911034	20.999298	0.0237
DDAD	DDAD/val/001958/CAMERA_01/depth.png	5.025584	176.008911	30.951395	0.0109
DDAD	DDAD/val/001958/CAMERA_06/depth.png	3.674824	68.807571	21.096907	0.0237
DDAD	DDAD/val/001961/CAMERA_05/depth.png	3.792774	136.167160	15.778555	0.0247
DDAD	DDAD/val/001966/CAMERA_09/depth.png	5.851062	191.989792	24.555788	0.0141
DDAD	DDAD/val/001969/CAMERA_01/depth.png	5.025402	178.763428	30.781485	0.0109
DDAD	DDAD/val/001971/CAMERA_05/depth.png	3.789941	136.234375	17.454813	0.0247
DDAD	DDAD/val/001971/CAMERA_06/depth.png	3.659508	68.787476	21.230783	0.0236
DDAD	DDAD/val/001971/CAMERA_09/depth.png	6.424504	192.818893	23.051064	0.0150
DDAD	DDAD/val/001974/CAMERA_05/depth.png	3.782819	148.231628	17.460129	0.0245
DDAD	DDAD/val/001974/CAMERA_09/depth.png	6.461231	192.046143	21.943563	0.0179
DDAD	DDAD/val/001975/CAMERA_01/depth.png	5.022116	175.718918	30.649504	0.0110
DDAD	DDAD/val/001979/CAMERA_06/depth.png	3.654520	68.782196	21.403856	0.0233
DDAD	DDAD/val/001982/CAMERA_01/depth.png	5.031510	178.579178	30.451618	0.0110
DDAD	DDAD/val/001984/CAMERA_05/depth.png	3.783329	142.783127	17.360823	0.0246
DDAD	DDAD/val/001989/CAMERA_01/depth.png	5.029224	178.118866	29.568552	0.0106
DDAD	DDAD/val/001995/CAMERA_05/depth.png	3.785624	142.734329	17.157459	0.0247
DDAD	DDAD/val/001995/CAMERA_09/depth.png	6.417512	188.314850	23.262926	0.0178
DDAD	DDAD/val/001996/CAMERA_06/depth.png	3.667050	68.922279	21.303396	0.0237
DDAD	DDAD/val/001998/CAMERA_05/depth.png	3.790880	148.264526	16.978426	0.0247
DDAD	DDAD/val/001999/CAMERA_05/depth.png	3.791682	147.504196	16.943773	0.0247
DDAD	DDAD/val/002000/CAMERA_05/depth.png	3.804720	221.763748	32.598763	0.0188
DDAD	DDAD/val/002001/CAMERA_09/depth.png	6.677681	207.447952	37.262852	0.0178
DDAD	DDAD/val/002013/CAMERA_06/depth.png	3.858913	173.176376	17.923639	0.0243
DDAD	DDAD/val/002013/CAMERA_09/depth.png	6.878620	213.328613	36.967201	0.0178
DDAD	DDAD/val/002017/CAMERA_09/depth.png	6.863343	207.241959	36.263695	0.0179
DDAD	DDAD/val/002019/CAMERA_01/depth.png	4.922353	232.003494	35.464233	0.0094
DDAD	DDAD/val/002030/CAMERA_01/depth.png	5.037119	231.296387	37.288200	0.0093
DDAD	DDAD/val/002040/CAMERA_05/depth.png	3.836843	215.053360	38.676399	0.0181
DDAD	DDAD/val/002044/CAMERA_01/depth.png	5.097505	231.158386	38.296673	0.0092
DDAD	DDAD/val/002052/CAMERA_01/depth.png	5.102333	236.029175	22.885782	0.0100
DDAD	DDAD/val/002073/CAMERA_06/depth.png	2.516916	70.553764	9.233854	0.0240
DDAD	DDAD/val/002074/CAMERA_05/depth.png	1.789986	139.832458	18.132700	0.0201
DDAD	DDAD/val/002077/CAMERA_06/depth.png	2.263542	107.812210	6.271199	0.0220
DDAD	DDAD/val/002078/CAMERA_09/depth.png	4.320361	219.750809	21.759775	0.0134
DDAD	DDAD/val/002088/CAMERA_01/depth.png	4.973745	231.923462	29.738331	0.0100
DDAD	DDAD/val/002090/CAMERA_06/depth.png	2.717510	66.139687	7.553059	0.0220
DDAD	DDAD/val/002091/CAMERA_06/depth.png	2.575279	77.244789	6.103700	0.0222
DDAD	DDAD/val/002091/CAMERA_09/depth.png	4.550643	221.714859	19.684361	0.0131
DDAD	DDAD/val/002100/CAMERA_06/depth.png	2.432871	80.310837	5.649839	0.0228
DDAD	DDAD/val/002108/CAMERA_06/depth.png	2.365689	54.407013	7.117530	0.0231
DDAD	DDAD/val/002111/CAMERA_06/depth.png	2.393615	67.944847	5.757092	0.0225
DDAD	DDAD/val/002120/CAMERA_01/depth.png	5.114747	221.564133	29.868002	0.0097
DDAD	DDAD/val/002120/CAMERA_05/depth.png	4.453164	143.991898	24.787491	0.0216
DDAD	DDAD/val/002122/CAMERA_01/depth.png	5.138850	233.474686	29.924723	0.0098
DDAD	DDAD/val/002122/CAMERA_05/depth.png	4.447308	187.450363	25.048088	0.0215
DDAD	DDAD/val/002130/CAMERA_01/depth.png	5.034190	233.530472	28.446045	0.0099
DDAD	DDAD/val/002133/CAMERA_09/depth.png	4.257490	224.412415	26.302399	0.0148
DDAD	DDAD/val/002137/CAMERA_01/depth.png	5.052814	230.792068	30.828438	0.0096
DDAD	DDAD/val/002137/CAMERA_06/depth.png	2.469260	147.437851	5.904083	0.0226
DDAD	DDAD/val/002139/CAMERA_05/depth.png	4.377189	190.955109	28.805553	0.0188
DDAD	DDAD/val/002139/CAMERA_09/depth.png	4.233438	223.019424	25.004950	0.0142
DDAD	DDAD/val/002141/CAMERA_09/depth.png	4.207109	235.703552	24.466208	0.0144
DDAD	DDAD/val/002147/CAMERA_09/depth.png	4.298933	234.013550	24.637220	0.0133
DDAD	DDAD/val/002148/CAMERA_09/depth.png	4.458243	235.629715	24.262262	0.0133
DDAD	DDAD/val/002151/CAMERA_05/depth.png	2.112974	213.296173	35.243900	0.0189
DDAD	DDAD/val/002167/CAMERA_06/depth.png	4.115032	174.990509	15.947980	0.0242
DDAD	DDAD/val/002167/CAMERA_09/depth.png	6.125481	223.431274	29.834789	0.0147
DDAD	DDAD/val/002170/CAMERA_09/depth.png	6.045790	200.931030	28.813223	0.0151
DDAD	DDAD/val/002185/CAMERA_05/depth.png	4.614358	233.472519	26.558491	0.0203
DDAD	DDAD/val/002187/CAMERA_05/depth.png	4.601438	217.271606	26.826206	0.0216
DDAD	DDAD/val/002188/CAMERA_01/depth.png	5.076157	234.192261	25.582726	0.0105
DDAD	DDAD/val/002188/CAMERA_05/depth.png	4.593878	234.373749	26.191500	0.0207
DDAD	DDAD/val/002193/CAMERA_09/depth.png	5.585147	196.100510	29.397495	0.0168
DDAD	DDAD/val/002199/CAMERA_06/depth.png	4.118899	125.965660	8.600123	0.0247
DDAD	DDAD/val/002209/CAMERA_05/depth.png	4.476532	209.148743	21.866901	0.0226
DDAD	DDAD/val/002214/CAMERA_01/depth.png	5.081126	229.116852	28.776062	0.0102
DDAD	DDAD/val/002216/CAMERA_01/depth.png	5.112612	209.766342	29.397583	0.0102
DDAD	DDAD/val/002220/CAMERA_05/depth.png	4.519547	176.885956	25.493954	0.0206
DDAD	DDAD/val/002221/CAMERA_09/depth.png	5.304536	205.927994	24.315533	0.0126
DDAD	DDAD/val/002223/CAMERA_01/depth.png	5.068162	211.703278	29.395174	0.0101
DDAD	DDAD/val/002224/CAMERA_05/depth.png	4.495316	194.277756	24.406466	0.0215
DDAD	DDAD/val/002226/CAMERA_06/depth.png	2.458730	44.899239	6.648072	0.0151
DDAD	DDAD/val/002234/CAMERA_05/depth.png	4.488913	193.447311	25.643473	0.0220
DDAD	DDAD/val/002235/CAMERA_05/depth.png	4.382235	192.264969	25.746923	0.0222
DDAD	DDAD/val/002237/CAMERA_01/depth.png	5.102432	197.528870	26.979399	0.0107
DDAD	DDAD/val/002249/CAMERA_01/depth.png	5.237029	222.022110	29.690210	0.0104
DDAD	DDAD/val/002249/CAMERA_05/depth.png	2.492352	196.775925	23.356543	0.0196
DDAD	DDAD/val/002251/CAMERA_01/depth.png	4.791980	231.220276	27.400391	0.0099
DDAD	DDAD/val/002258/CAMERA_05/depth.png	3.510615	69.900467	22.499861	0.0268
DDAD	DDAD/val/002263/CAMERA_01/depth.png	4.697627	168.940994	27.426918	0.0104
DDAD	DDAD/val/002265/CAMERA_01/depth.png	4.609998	124.804581	27.010838	0.0107
DDAD	DDAD/val/002269/CAMERA_09/depth.png	5.068577	185.973907	24.152824	0.0181
DDAD	DDAD/val/002272/CAMERA_01/depth.png	4.818781	73.325996	23.834219	0.0109
DDAD	DDAD/val/002277/CAMERA_05/depth.png	3.654922	57.806145	20.202259	0.0271
DDAD	DDAD/val/002278/CAMERA_05/depth.png	3.655288	56.861767	20.164591	0.0273
DDAD	DDAD/val/002282/CAMERA_01/depth.png	4.947175	64.033440	20.543701	0.0112
DDAD	DDAD/val/002283/CAMERA_05/depth.png	3.668154	71.389885	20.122581	0.0267
DDAD	DDAD/val/002284/CAMERA_05/depth.png	3.640882	76.037506	19.983971	0.0266
DDAD	DDAD/val/002286/CAMERA_01/depth.png	4.781992	55.581123	19.503702	0.0111
DDAD	DDAD/val/002290/CAMERA_05/depth.png	3.636679	138.840836	20.216373	0.0261
DDAD	DDAD/val/002291/CAMERA_05/depth.png	3.642498	165.425568	20.104818	0.0256
DDAD	DDAD/val/002291/CAMERA_09/depth.png	5.198092	63.185379	20.191965	0.0206
DDAD	DDAD/val/002297/CAMERA_09/depth.png	4.399674	61.681328	20.485737	0.0198
DDAD	DDAD/val/002298/CAMERA_09/depth.png	4.271400	59.977184	20.549900	0.0193
DDAD	DDAD/val/002305/CAMERA_06/depth.png	3.477044	101.524185	17.566832	0.0237
DDAD	DDAD/val/002310/CAMERA_01/depth.png	5.320066	220.623352	25.551052	0.0097
DDAD	DDAD/val/002317/CAMERA_06/depth.png	3.707268	153.789459	19.417240	0.0214
DDAD	DDAD/val/002319/CAMERA_09/depth.png	6.595033	203.386993	38.017616	0.0213
DDAD	DDAD/val/002322/CAMERA_01/depth.png	5.086900	61.764473	18.232000	0.0110
DDAD	DDAD/val/002322/CAMERA_06/depth.png	3.748296	172.826859	20.610910	0.0205
DDAD	DDAD/val/002328/CAMERA_01/depth.png	5.070992	125.426888	22.016653	0.0102
DDAD	DDAD/val/002328/CAMERA_05/depth.png	3.722185	221.350220	18.123482	0.0232
DDAD	DDAD/val/002331/CAMERA_05/depth.png	3.784883	204.961929	17.278383	0.0250
